	Precision0	Recall0	Precision1	Recall1	Precision2	Recall2	Precision3	Recall3	Precision4	Recall4
0	0.5009708737864078	1.0	0.4990291262135922	1.0	0.5	1.0	0.5	1.0	0.5	1.0
1	0.5019455252918288	1.0	0.5	1.0	0.5009746588693957	1.0	0.5009746588693957	1.0	0.5009746588693957	1.0
2	0.5029239766081871	1.0	0.4990253411306042	0.9961089494163424	0.501953125	1.0	0.501953125	1.0	0.501953125	1.0
3	0.50390625	1.0	0.5	0.9961089494163424	0.50293542074364	1.0	0.50293542074364	1.0	0.50293542074364	1.0
4	0.5048923679060665	1.0	0.5009784735812133	0.9961089494163424	0.503921568627451	1.0	0.503921568627451	1.0	0.503921568627451	1.0
5	0.5058823529411764	1.0	0.5019607843137255	0.9961089494163424	0.5049115913555993	1.0	0.5049115913555993	1.0	0.5049115913555993	1.0
6	0.5068762278978389	1.0	0.5029469548133595	0.9961089494163424	0.5059055118110236	1.0	0.5059055118110236	1.0	0.5059055118110236	1.0
7	0.5078740157480315	1.0	0.5039370078740157	0.9961089494163424	0.5069033530571992	1.0	0.5069033530571992	1.0	0.5069033530571992	1.0
8	0.5088757396449705	1.0	0.504930966469428	0.9961089494163424	0.5079051383399209	1.0	0.5079051383399209	1.0	0.5079051383399209	1.0
9	0.5098814229249012	1.0	0.5059288537549407	0.9961089494163424	0.5089108910891089	1.0	0.5089108910891089	1.0	0.5089108910891089	1.0
10	0.5108910891089109	1.0	0.5069306930693069	0.9961089494163424	0.5099206349206349	1.0	0.5099206349206349	1.0	0.5099206349206349	1.0
11	0.5119047619047619	1.0	0.5079365079365079	0.9961089494163424	0.510934393638171	1.0	0.510934393638171	1.0	0.510934393638171	1.0
12	0.5129224652087475	1.0	0.5089463220675944	0.9961089494163424	0.5119521912350598	1.0	0.5119521912350598	1.0	0.5119521912350598	1.0
13	0.5139442231075697	1.0	0.5099601593625498	0.9961089494163424	0.5129740518962076	1.0	0.5129740518962076	1.0	0.5129740518962076	1.0
14	0.5149700598802395	1.0	0.5109780439121756	0.9961089494163424	0.514	1.0	0.514	1.0	0.514	1.0
15	0.516	1.0	0.512	0.9961089494163424	0.5150300601202404	1.0	0.5150300601202404	1.0	0.5150300601202404	1.0
16	0.5170340681362725	1.0	0.5130260521042084	0.9961089494163424	0.5160642570281124	1.0	0.5160642570281124	1.0	0.5160642570281124	1.0
17	0.5180722891566265	1.0	0.5140562248995983	0.9961089494163424	0.5171026156941649	1.0	0.5171026156941649	1.0	0.5171026156941649	1.0
18	0.5191146881287726	1.0	0.5150905432595574	0.9961089494163424	0.5181451612903226	1.0	0.5181451612903226	1.0	0.5181451612903226	1.0
19	0.5201612903225806	1.0	0.5161290322580645	0.9961089494163424	0.5191919191919192	1.0	0.5191919191919192	1.0	0.5191919191919192	1.0
20	0.5212121212121212	1.0	0.5171717171717172	0.9961089494163424	0.520242914979757	1.0	0.520242914979757	1.0	0.520242914979757	1.0
21	0.5222672064777328	1.0	0.5182186234817814	0.9961089494163424	0.5212981744421906	1.0	0.5212981744421906	1.0	0.5212981744421906	1.0
