	FPR0	TPR0	FPR1	TPR1	FPR2	TPR2	FPR3	TPR3	FPR4	TPR4
67	0.1556420233463035	0.7558139534883721	0.1821705426356589	0.7315175097276264	0.1828793774319066	0.7431906614785992	0.245136186770428	0.8599221789883269	0.159533073929961	0.7976653696498055
68	0.1556420233463035	0.7635658914728682	0.1821705426356589	0.7392996108949417	0.1828793774319066	0.7470817120622568	0.245136186770428	0.8638132295719845	0.159533073929961	0.8054474708171206
69	0.159533073929961	0.7635658914728682	0.1976744186046511	0.7392996108949417	0.1867704280155642	0.7470817120622568	0.2684824902723735	0.8638132295719845	0.178988326848249	0.8054474708171206
70	0.159533073929961	0.7713178294573644	0.1976744186046511	0.7431906614785992	0.1867704280155642	0.754863813229572	0.2684824902723735	0.867704280155642	0.178988326848249	0.8132295719844358
71	0.1634241245136186	0.7713178294573644	0.2054263565891473	0.7431906614785992	0.1906614785992217	0.754863813229572	0.2840466926070039	0.867704280155642	0.1828793774319066	0.8132295719844358
72	0.1634241245136186	0.7751937984496124	0.2054263565891473	0.754863813229572	0.1906614785992217	0.7704280155642024	0.2840466926070039	0.8754863813229572	0.1828793774319066	0.8171206225680934
73	0.1712062256809338	0.7751937984496124	0.2093023255813953	0.754863813229572	0.1984435797665369	0.7704280155642024	0.2918287937743191	0.8754863813229572	0.2023346303501945	0.8171206225680934
74	0.1712062256809338	0.7790697674418605	0.2093023255813953	0.7587548638132295	0.1984435797665369	0.77431906614786	0.2918287937743191	0.8832684824902723	0.2023346303501945	0.8287937743190662
75	0.1750972762645914	0.7790697674418605	0.2131782945736434	0.7587548638132295	0.2101167315175097	0.77431906614786	0.3035019455252918	0.8832684824902723	0.2140077821011673	0.8287937743190662
76	0.1750972762645914	0.8023255813953488	0.2131782945736434	0.7626459143968871	0.2101167315175097	0.7821011673151751	0.3035019455252918	0.8871595330739299	0.2140077821011673	0.8365758754863813
77	0.1906614785992217	0.8023255813953488	0.2170542635658914	0.7626459143968871	0.2140077821011673	0.7821011673151751	0.311284046692607	0.8871595330739299	0.2217898832684824	0.8365758754863813
78	0.1906614785992217	0.810077519379845	0.2170542635658914	0.7665369649805448	0.2140077821011673	0.7976653696498055	0.311284046692607	0.8988326848249028	0.2217898832684824	0.8443579766536965
79	0.1984435797665369	0.810077519379845	0.2209302325581395	0.7665369649805448	0.2217898832684824	0.7976653696498055	0.3151750972762646	0.8988326848249028	0.2295719844357976	0.8443579766536965
80	0.1984435797665369	0.813953488372093	0.2209302325581395	0.7859922178988327	0.2217898832684824	0.8210116731517509	0.3151750972762646	0.9027237354085604	0.2295719844357976	0.8521400778210116
81	0.2023346303501945	0.813953488372093	0.2286821705426356	0.7859922178988327	0.2295719844357976	0.8210116731517509	0.3385214007782101	0.9027237354085604	0.2373540856031128	0.8521400778210116
82	0.2023346303501945	0.8333333333333334	0.2286821705426356	0.7937743190661478	0.2295719844357976	0.8287937743190662	0.3385214007782101	0.906614785992218	0.2373540856031128	0.8638132295719845
83	0.2062256809338521	0.8333333333333334	0.2480620155038759	0.7937743190661478	0.2334630350194552	0.8287937743190662	0.3501945525291828	0.906614785992218	0.245136186770428	0.8638132295719845
84	0.2062256809338521	0.8527131782945736	0.2480620155038759	0.8287937743190662	0.2334630350194552	0.8326848249027238	0.3501945525291828	0.9105058365758756	0.245136186770428	0.867704280155642
85	0.2101167315175097	0.8527131782945736	0.2596899224806202	0.8287937743190662	0.2412451361867704	0.8326848249027238	0.357976653696498	0.9105058365758756	0.2490272373540856	0.867704280155642
86	0.2101167315175097	0.8604651162790697	0.2596899224806202	0.8326848249027238	0.2412451361867704	0.8482490272373541	0.357976653696498	0.9182879377431906	0.2490272373540856	0.8715953307392996
87	0.2217898832684824	0.8604651162790697	0.2674418604651162	0.8326848249027238	0.2568093385214007	0.8482490272373541	0.3852140077821012	0.9182879377431906	0.2568093385214007	0.8715953307392996
88	0.2217898832684824	0.8643410852713178	0.2674418604651162	0.8365758754863813	0.2568093385214007	0.8599221789883269	0.3852140077821012	0.926070038910506	0.2568093385214007	0.8754863813229572
89	0.2373540856031128	0.8643410852713178	0.2713178294573643	0.8365758754863813	0.2607003891050584	0.8599221789883269	0.3929961089494163	0.926070038910506	0.2607003891050584	0.8754863813229572
90	0.2373540856031128	0.8682170542635659	0.2713178294573643	0.8404669260700389	0.2607003891050584	0.867704280155642	0.3929961089494163	0.9299610894941636	0.2607003891050584	0.8910505836575876
91	0.245136186770428	0.8682170542635659	0.2868217054263566	0.8404669260700389	0.2645914396887159	0.867704280155642	0.3968871595330739	0.9299610894941636	0.2645914396887159	0.8910505836575876
92	0.245136186770428	0.8875968992248062	0.2868217054263566	0.8443579766536965	0.2645914396887159	0.8715953307392996	0.3968871595330739	0.933852140077821	0.2645914396887159	0.8988326848249028
93	0.2490272373540856	0.8875968992248062	0.3023255813953488	0.8443579766536965	0.2879377431906614	0.8715953307392996	0.4046692607003891	0.933852140077821	0.2723735408560311	0.8988326848249028
94	0.2490272373540856	0.8914728682170543	0.3023255813953488	0.8482490272373541	0.2879377431906614	0.8754863813229572	0.4046692607003891	0.9455252918287936	0.2723735408560311	0.906614785992218
95	0.2684824902723735	0.8914728682170543	0.3062015503875969	0.8482490272373541	0.2918287937743191	0.8754863813229572	0.4669260700389105	0.9455252918287936	0.2801556420233463	0.906614785992218
96	0.2684824902723735	0.8992248062015504	0.3062015503875969	0.8599221789883269	0.2918287937743191	0.8793774319066148	0.4669260700389105	0.953307392996109	0.2801556420233463	0.9105058365758756
97	0.2957198443579766	0.8992248062015504	0.3100775193798449	0.8599221789883269	0.2957198443579766	0.8793774319066148	0.5214007782101168	0.953307392996109	0.2879377431906614	0.9105058365758756
98	0.2957198443579766	0.9031007751937984	0.3100775193798449	0.8715953307392996	0.2957198443579766	0.8832684824902723	0.5214007782101168	0.9571984435797666	0.2879377431906614	0.9182879377431906
99	0.3073929961089494	0.9031007751937984	0.3217054263565891	0.8715953307392996	0.3073929961089494	0.8832684824902723	0.5330739299610895	0.9571984435797666	0.2957198443579766	0.9182879377431906
100	0.3073929961089494	0.9069767441860463	0.3217054263565891	0.8754863813229572	0.3073929961089494	0.8871595330739299	0.5330739299610895	0.9610894941634242	0.2957198443579766	0.9221789883268484
101	0.3190661478599221	0.9069767441860463	0.3294573643410852	0.8754863813229572	0.3190661478599221	0.8871595330739299	0.556420233463035	0.9610894941634242	0.3073929961089494	0.9221789883268484
102	0.3190661478599221	0.9108527131782944	0.3294573643410852	0.8871595330739299	0.3190661478599221	0.8949416342412452	0.556420233463035	0.9688715953307392	0.3073929961089494	0.926070038910506
103	0.3268482490272373	0.9108527131782944	0.3372093023255814	0.8871595330739299	0.3229571984435798	0.8949416342412452	0.5719844357976653	0.9688715953307392	0.3268482490272373	0.926070038910506
104	0.3268482490272373	0.9186046511627908	0.3372093023255814	0.8949416342412452	0.3229571984435798	0.8988326848249028	0.5719844357976653	0.980544747081712	0.3268482490272373	0.9299610894941636
105	0.3346303501945525	0.9186046511627908	0.3488372093023256	0.8949416342412452	0.3307392996108949	0.8988326848249028	0.5992217898832685	0.980544747081712	0.3385214007782101	0.9299610894941636
106	0.3346303501945525	0.9263565891472868	0.3488372093023256	0.9105058365758756	0.3307392996108949	0.9027237354085604	0.5992217898832685	0.9844357976653696	0.3385214007782101	0.9377431906614786
107	0.357976653696498	0.9263565891472868	0.375968992248062	0.9105058365758756	0.3346303501945525	0.9027237354085604	0.6381322957198443	0.9844357976653696	0.3501945525291828	0.9377431906614786
108	0.357976653696498	0.9302325581395348	0.375968992248062	0.914396887159533	0.3346303501945525	0.9182879377431906	0.6381322957198443	0.9922178988326849	0.3501945525291828	0.953307392996109
109	0.3618677042801556	0.9302325581395348	0.3798449612403101	0.914396887159533	0.3385214007782101	0.9182879377431906	0.6848249027237354	0.9922178988326849	0.357976653696498	0.953307392996109
110	0.3618677042801556	0.9341085271317828	0.3798449612403101	0.9182879377431906	0.3385214007782101	0.926070038910506	0.6848249027237354	0.9961089494163424	0.357976653696498	0.9571984435797666
111	0.377431906614786	0.9341085271317828	0.3875968992248062	0.9182879377431906	0.3424124513618677	0.926070038910506	0.914396887159533	0.9961089494163424	0.3618677042801556	0.9571984435797666
112	0.377431906614786	0.9418604651162792	0.3875968992248062	0.9221789883268484	0.3424124513618677	0.9299610894941636	0.914396887159533	1.0	0.3618677042801556	0.9610894941634242
113	0.3852140077821012	0.9418604651162792	0.3953488372093023	0.9221789883268484	0.3657587548638132	0.9299610894941636	1.0	1.0	0.3735408560311284	0.9610894941634242
114	0.3852140077821012	0.9573643410852714	0.3953488372093023	0.9299610894941636	0.3657587548638132	0.9377431906614786			0.3735408560311284	0.9649805447470816
115	0.4396887159533074	0.9573643410852714	0.4031007751937984	0.9299610894941636	0.3735408560311284	0.9377431906614786			0.377431906614786	0.9649805447470816
116	0.4396887159533074	0.9612403100775194	0.4031007751937984	0.933852140077821	0.3735408560311284	0.9416342412451362			0.377431906614786	0.9727626459143968
117	0.4435797665369649	0.9612403100775194	0.4147286821705426	0.933852140077821	0.377431906614786	0.9416342412451362			0.3852140077821012	0.9727626459143968
118	0.4435797665369649	0.9651162790697676	0.4147286821705426	0.9377431906614786	0.377431906614786	0.9494163424124512			0.3852140077821012	0.9766536964980544
119	0.4863813229571984	0.9651162790697676	0.4302325581395348	0.9377431906614786	0.3813229571984435	0.9494163424124512			0.4513618677042801	0.9766536964980544
120	0.4863813229571984	0.9689922480620154	0.4302325581395348	0.9416342412451362	0.3813229571984435	0.9610894941634242			0.4513618677042801	0.980544747081712
121	0.5058365758754864	0.9689922480620154	0.4496124031007752	0.9416342412451362	0.4085603112840467	0.9610894941634242			0.4785992217898833	0.980544747081712
122	0.5058365758754864	0.9767441860465116	0.4496124031007752	0.9455252918287936	0.4085603112840467	0.9649805447470816			0.4785992217898833	0.9844357976653696
