fpr,tpr
0.0,0.0
0.0038910505836575876,0.03875968992248062
0.007782101167315175,0.06976744186046512
0.011673151750972763,0.08139534883720931
0.01556420233463035,0.09689922480620156
0.01556420233463035,0.12015503875968993
0.01556420233463035,0.13565891472868216
0.019455252918287938,0.1434108527131783
0.019455252918287938,0.15503875968992248
0.023346303501945526,0.16279069767441862
0.0311284046692607,0.17829457364341086
0.03501945525291829,0.19767441860465115
0.038910505836575876,0.2131782945736434
0.042801556420233464,0.24806201550387597
0.04669260700389105,0.26356589147286824
0.04669260700389105,0.29844961240310075
0.04669260700389105,0.31007751937984496
0.05058365758754864,0.313953488372093
0.054474708171206226,0.3333333333333333
0.054474708171206226,0.3372093023255814
0.054474708171206226,0.3488372093023256
0.058365758754863814,0.3682170542635659
0.0622568093385214,0.3798449612403101
0.0622568093385214,0.3875968992248062
0.0622568093385214,0.4069767441860465
0.06614785992217899,0.4263565891472868
0.06614785992217899,0.43023255813953487
0.06614785992217899,0.4418604651162791
0.06614785992217899,0.4728682170542636
0.06614785992217899,0.49612403100775193
0.06614785992217899,0.5
0.06614785992217899,0.5077519379844961
0.06614785992217899,0.5193798449612403
0.07392996108949416,0.5232558139534884
0.07392996108949416,0.5310077519379846
0.07392996108949416,0.5348837209302325
0.07392996108949416,0.5465116279069767
0.07392996108949416,0.5503875968992248
0.08171206225680934,0.5503875968992248
0.08560311284046693,0.5581395348837209
0.08560311284046693,0.562015503875969
0.08949416342412451,0.5736434108527132
0.08949416342412451,0.5891472868217055
0.08949416342412451,0.5968992248062015
0.09727626459143969,0.6046511627906976
0.10116731517509728,0.6162790697674418
0.10116731517509728,0.624031007751938
0.10116731517509728,0.6395348837209303
0.10894941634241245,0.6511627906976745
0.11284046692607004,0.6511627906976745
0.11673151750972763,0.6550387596899225
0.1245136186770428,0.6550387596899225
0.12840466926070038,0.6589147286821705
0.12840466926070038,0.6666666666666666
0.13229571984435798,0.6782945736434108
0.13229571984435798,0.6821705426356589
0.13618677042801555,0.686046511627907
0.14007782101167315,0.6976744186046512
0.14007782101167315,0.7054263565891473
0.14396887159533073,0.7170542635658915
0.1517509727626459,0.7209302325581395
0.1556420233463035,0.7209302325581395
0.1556420233463035,0.7286821705426356
0.1556420233463035,0.7364341085271318
0.1556420233463035,0.7441860465116279
0.17120622568093385,0.7441860465116279
0.17898832684824903,0.748062015503876
0.1828793774319066,0.748062015503876
0.1828793774319066,0.7558139534883721
0.1828793774319066,0.7596899224806202
0.1828793774319066,0.7674418604651163
0.1867704280155642,0.7713178294573644
0.1867704280155642,0.7868217054263565
0.19455252918287938,0.7945736434108527
0.19455252918287938,0.7984496124031008
0.19455252918287938,0.8062015503875969
0.19844357976653695,0.810077519379845
0.19844357976653695,0.813953488372093
0.20233463035019456,0.8178294573643411
0.20622568093385213,0.8178294573643411
0.21011673151750973,0.8217054263565892
0.2178988326848249,0.8372093023255814
0.2178988326848249,0.8410852713178295
0.22178988326848248,0.8449612403100775
0.23346303501945526,0.8449612403100775
0.23735408560311283,0.8527131782945736
0.23735408560311283,0.8604651162790697
0.2490272373540856,0.8604651162790697
0.25680933852140075,0.875968992248062
0.2607003891050584,0.875968992248062
0.27626459143968873,0.8837209302325582
0.27626459143968873,0.8875968992248062
0.2840466926070039,0.8875968992248062
0.2840466926070039,0.8953488372093024
0.28793774319066145,0.8992248062015504
0.28793774319066145,0.9031007751937985
0.2918287937743191,0.9069767441860465
0.29961089494163423,0.9069767441860465
0.3035019455252918,0.9108527131782945
0.311284046692607,0.9108527131782945
0.3151750972762646,0.9186046511627907
0.3229571984435798,0.9186046511627907
0.3229571984435798,0.9224806201550387
0.33073929961089493,0.9224806201550387
0.33073929961089493,0.9263565891472868
0.33852140077821014,0.9263565891472868
0.33852140077821014,0.9302325581395349
0.3424124513618677,0.9302325581395349
0.35019455252918286,0.9302325581395349
0.3540856031128405,0.9302325581395349
0.36186770428015563,0.937984496124031
0.36186770428015563,0.9457364341085271
0.3657587548638132,0.9496124031007752
0.377431906614786,0.9534883720930233
0.3852140077821012,0.9534883720930233
0.38910505836575876,0.9573643410852714
0.40077821011673154,0.9573643410852714
0.4046692607003891,0.9573643410852714
0.41245136186770426,0.9612403100775194
0.4280155642023346,0.9651162790697675
0.4396887159533074,0.9651162790697675
0.45525291828793774,0.9728682170542635
0.46303501945525294,0.9728682170542635
0.4669260700389105,0.9728682170542635
0.47470817120622566,0.9767441860465116
0.4785992217898833,0.9767441860465116
0.48249027237354086,0.9806201550387597
0.5019455252918288,0.9806201550387597
0.5136186770428015,0.9844961240310077
0.5214007782101168,0.9844961240310077
0.5291828793774319,0.9844961240310077
0.5330739299610895,0.9844961240310077
0.5408560311284046,0.9844961240310077
0.5447470817120622,0.9844961240310077
0.5680933852140078,0.9844961240310077
0.5836575875486382,0.9844961240310077
0.5875486381322957,0.9883720930232558
0.5992217898832685,0.9883720930232558
0.6147859922178989,0.9883720930232558
0.642023346303502,0.9883720930232558
0.6614785992217899,0.9883720930232558
0.6731517509727627,0.9883720930232558
0.7042801556420234,0.9883720930232558
0.7120622568093385,0.9883720930232558
0.7392996108949417,0.9883720930232558
0.7587548638132295,0.9883720930232558
0.7859922178988327,0.9883720930232558
0.8093385214007782,0.9883720930232558
0.8210116731517509,0.9883720930232558
0.8365758754863813,0.9883720930232558
0.8715953307392996,0.9922480620155039
0.9066147859922179,1.0
0.9299610894941635,1.0
0.9610894941634242,1.0
1.0,1.0
