fpr,tpr
0.0,0.0
0.0,0.0038910505836575876
0.0,0.011673151750972763
0.0,0.0311284046692607
0.0,0.04669260700389105
0.0,0.07392996108949416
0.0038910505836575876,0.09727626459143969
0.0038910505836575876,0.11673151750972763
0.0038910505836575876,0.13229571984435798
0.0038910505836575876,0.1517509727626459
0.0038910505836575876,0.15953307392996108
0.0038910505836575876,0.17120622568093385
0.0038910505836575876,0.17509727626459143
0.0038910505836575876,0.1867704280155642
0.0038910505836575876,0.19455252918287938
0.007782101167315175,0.20622568093385213
0.007782101167315175,0.2140077821011673
0.011673151750972763,0.2178988326848249
0.011673151750972763,0.22568093385214008
0.011673151750972763,0.23346303501945526
0.011673151750972763,0.2490272373540856
0.01556420233463035,0.2607003891050584
0.01556420233463035,0.2801556420233463
0.01556420233463035,0.2918287937743191
0.019455252918287938,0.29961089494163423
0.019455252918287938,0.30739299610894943
0.023346303501945526,0.311284046692607
0.023346303501945526,0.3151750972762646
0.023346303501945526,0.3229571984435798
0.027237354085603113,0.3229571984435798
0.027237354085603113,0.33073929961089493
0.027237354085603113,0.3346303501945525
0.027237354085603113,0.3463035019455253
0.027237354085603113,0.3540856031128405
0.027237354085603113,0.35797665369649806
0.027237354085603113,0.3657587548638132
0.027237354085603113,0.40077821011673154
0.0311284046692607,0.4046692607003891
0.0311284046692607,0.42023346303501946
0.0311284046692607,0.4357976653696498
0.0311284046692607,0.44357976653696496
0.0311284046692607,0.4474708171206226
0.03501945525291829,0.4474708171206226
0.03501945525291829,0.45136186770428016
0.038910505836575876,0.45525291828793774
0.038910505836575876,0.4708171206225681
0.042801556420233464,0.4785992217898833
0.04669260700389105,0.4785992217898833
0.04669260700389105,0.48638132295719844
0.04669260700389105,0.5019455252918288
0.04669260700389105,0.5058365758754864
0.04669260700389105,0.5136186770428015
0.04669260700389105,0.5175097276264592
0.04669260700389105,0.5330739299610895
0.04669260700389105,0.5408560311284046
0.04669260700389105,0.5486381322957199
0.04669260700389105,0.556420233463035
0.05058365758754864,0.5603112840466926
0.05058365758754864,0.5680933852140078
0.05058365758754864,0.5719844357976653
0.058365758754863814,0.5797665369649806
0.06614785992217899,0.5797665369649806
0.06614785992217899,0.5914396887159533
0.07392996108949416,0.5914396887159533
0.07392996108949416,0.5953307392996109
0.07782101167315175,0.603112840466926
0.07782101167315175,0.6070038910505836
0.08171206225680934,0.6147859922178989
0.08171206225680934,0.6186770428015564
0.08171206225680934,0.6303501945525292
0.08171206225680934,0.6381322957198443
0.08560311284046693,0.6381322957198443
0.08560311284046693,0.6459143968871596
0.0933852140077821,0.6459143968871596
