	Precision0	Recall0	Precision1	Recall1	Precision2	Recall2	Precision3	Recall3	Precision4	Recall4
81	0.7927272727272727	0.8449612403100775	0.5893271461716937	0.9883268482490272	0.7126436781609196	0.9649805447470816	0.7048710601719198	0.9571984435797666	0.7167630057803468	0.9649805447470816
82	0.7948717948717948	0.8410852713178295	0.5906976744186047	0.9883268482490272	0.7146974063400576	0.9649805447470816	0.7068965517241379	0.9571984435797666	0.7188405797101449	0.9649805447470816
83	0.7941176470588235	0.8372093023255814	0.5920745920745921	0.9883268482490272	0.7167630057803468	0.9649805447470816	0.7142857142857143	0.953307392996109	0.7180232558139535	0.9610894941634242
84	0.7955390334572491	0.8294573643410853	0.5934579439252337	0.9883268482490272	0.7188405797101449	0.9649805447470816	0.7134502923976608	0.9494163424124512	0.7201166180758017	0.9610894941634242
85	0.7969924812030075	0.8217054263565892	0.594847775175644	0.9883268482490272	0.7201166180758017	0.9610894941634242	0.7126099706744868	0.9455252918287936	0.7222222222222222	0.9610894941634242
86	0.7992424242424242	0.8178294573643411	0.596244131455399	0.9883268482490272	0.7222222222222222	0.9610894941634242	0.7168141592920354	0.9455252918287936	0.7243401759530792	0.9610894941634242
87	0.8022813688212928	0.8178294573643411	0.5976470588235294	0.9883268482490272	0.7235294117647059	0.9571984435797666	0.7232142857142857	0.9455252918287936	0.7235294117647059	0.9571984435797666
88	0.8045977011494253	0.813953488372093	0.5990566037735849	0.9883268482490272	0.7256637168141593	0.9571984435797666	0.7275449101796407	0.9455252918287936	0.727810650887574	0.9571984435797666
89	0.8038461538461539	0.810077519379845	0.6004728132387707	0.9883268482490272	0.727810650887574	0.9571984435797666	0.7311178247734139	0.9416342412451362	0.7299703264094956	0.9571984435797666
90	0.8062015503875969	0.8062015503875969	0.6018957345971564	0.9883268482490272	0.7291666666666666	0.953307392996109	0.7303030303030303	0.9377431906614786	0.7321428571428571	0.9571984435797666
91	0.8046875	0.7984496124031008	0.6033254156769596	0.9883268482490272	0.7313432835820896	0.953307392996109	0.729483282674772	0.933852140077821	0.7343283582089553	0.9571984435797666
92	0.803921568627451	0.7945736434108527	0.6047619047619047	0.9883268482490272	0.7305389221556886	0.9494163424124512	0.7317073170731707	0.933852140077821	0.7365269461077845	0.9571984435797666
93	0.8063241106719368	0.7906976744186046	0.6062052505966588	0.9883268482490272	0.7327327327327328	0.9494163424124512	0.7339449541284404	0.933852140077821	0.743202416918429	0.9571984435797666
94	0.8087649402390438	0.7868217054263565	0.6076555023923444	0.9883268482490272	0.7371601208459214	0.9494163424124512	0.7384615384615385	0.933852140077821	0.7424242424242424	0.953307392996109
95	0.805668016194332	0.7713178294573644	0.6091127098321343	0.9883268482490272	0.7386018237082067	0.9455252918287936	0.7407407407407407	0.933852140077821	0.7446808510638298	0.953307392996109
96	0.8081632653061225	0.7674418604651163	0.6105769230769231	0.9883268482490272	0.7408536585365854	0.9455252918287936	0.7422360248447205	0.9299610894941636	0.746177370030581	0.9494163424124512
97	0.8065843621399177	0.7596899224806202	0.6120481927710844	0.9883268482490272	0.7476923076923077	0.9455252918287936	0.7414330218068536	0.926070038910506	0.745398773006135	0.9455252918287936
98	0.8057851239669421	0.7558139534883721	0.6135265700483091	0.9883268482490272	0.75	0.9455252918287936	0.74375	0.926070038910506	0.7446153846153846	0.9416342412451362
99	0.8041666666666667	0.748062015503876	0.6150121065375302	0.9883268482490272	0.7523219814241486	0.9455252918287936	0.7429467084639498	0.9221789883268484	0.7438271604938271	0.9377431906614786
100	0.8075313807531381	0.748062015503876	0.616504854368932	0.9883268482490272	0.7515527950310559	0.9416342412451362	0.7452830188679245	0.9221789883268484	0.7430340557275542	0.933852140077821
101	0.8135593220338984	0.7441860465116279	0.6180048661800487	0.9883268482490272	0.7538940809968847	0.9416342412451362	0.7444794952681388	0.9182879377431906	0.7445482866043613	0.9299610894941636
102	0.8205128205128205	0.7441860465116279	0.6195121951219512	0.9883268482490272	0.753125	0.9377431906614786	0.7484076433121019	0.914396887159533	0.7460815047021944	0.926070038910506
103	0.8275862068965517	0.7441860465116279	0.6210268948655256	0.9883268482490272	0.7547169811320755	0.933852140077821	0.752411575562701	0.9105058365758756	0.7484276729559748	0.926070038910506
104	0.8268398268398268	0.7403100775193798	0.6225490196078431	0.9883268482490272	0.759493670886076	0.933852140077821	0.7548387096774194	0.9105058365758756	0.750788643533123	0.926070038910506
105	0.8260869565217391	0.7364341085271318	0.6240786240786241	0.9883268482490272	0.7619047619047619	0.933852140077821	0.7572815533980582	0.9105058365758756	0.7531645569620253	0.926070038910506
106	0.8245614035087719	0.7286821705426356	0.625615763546798	0.9883268482490272	0.7643312101910829	0.933852140077821	0.7564935064935064	0.906614785992218	0.7555555555555555	0.926070038910506
107	0.8237885462555066	0.7248062015503876	0.6271604938271605	0.9883268482490272	0.7667731629392971	0.933852140077821	0.758957654723127	0.906614785992218	0.7579617834394905	0.926070038910506
108	0.8230088495575221	0.7209302325581395	0.6287128712871287	0.9883268482490272	0.7660256410256411	0.9299610894941636	0.761437908496732	0.906614785992218	0.7571884984025559	0.9221789883268484
109	0.8266666666666667	0.7209302325581395	0.630272952853598	0.9883268482490272	0.7684887459807074	0.9299610894941636	0.7631578947368421	0.9027237354085604	0.7564102564102564	0.9182879377431906
110	0.8333333333333334	0.7170542635658915	0.6318407960199005	0.9883268482490272	0.7669902912621359	0.9221789883268484	0.7623762376237624	0.8988326848249028	0.7588424437299035	0.9182879377431906
111	0.8348623853211009	0.7054263565891473	0.6334164588528678	0.9883268482490272	0.7662337662337663	0.9182879377431906	0.7649006622516556	0.8988326848249028	0.7637540453074434	0.9182879377431906
112	0.8333333333333334	0.6976744186046512	0.635	0.9883268482490272	0.7654723127035831	0.914396887159533	0.7674418604651163	0.8988326848249028	0.7662337662337663	0.9182879377431906
113	0.8349056603773585	0.686046511627907	0.6365914786967418	0.9883268482490272	0.7647058823529411	0.9105058365758756	0.77	0.8988326848249028	0.7712418300653595	0.9182879377431906
114	0.8380952380952381	0.6821705426356589	0.635678391959799	0.9844357976653696	0.7672131147540984	0.9105058365758756	0.7692307692307693	0.8949416342412452	0.7737704918032787	0.9182879377431906
115	0.8373205741626795	0.6782945736434108	0.6372795969773299	0.9844357976653696	0.768976897689769	0.906614785992218	0.7718120805369127	0.8949416342412452	0.7755775577557755	0.914396887159533
116	0.8390243902439024	0.6666666666666666	0.6388888888888888	0.9844357976653696	0.7715231788079471	0.906614785992218	0.7744107744107744	0.8949416342412452	0.7748344370860927	0.9105058365758756
117	0.8382352941176471	0.6627906976744186	0.640506329113924	0.9844357976653696	0.7740863787375415	0.906614785992218	0.7736486486486487	0.8910505836575876	0.78	0.9105058365758756
118	0.8374384236453202	0.6589147286821705	0.6395939086294417	0.980544747081712	0.7792642140468228	0.906614785992218	0.7762711864406779	0.8910505836575876	0.782608695652174	0.9105058365758756
119	0.8407960199004975	0.6550387596899225	0.6412213740458015	0.980544747081712	0.7818791946308725	0.906614785992218	0.7755102040816326	0.8871595330739299	0.7837837837837838	0.9027237354085604
120	0.845	0.6550387596899225	0.6428571428571429	0.980544747081712	0.7811447811447811	0.9027237354085604	0.7747440273037542	0.8832684824902723	0.7849829351535836	0.8949416342412452
121	0.8492462311557789	0.6550387596899225	0.6419437340153452	0.9766536964980544	0.7804054054054054	0.8988326848249028	0.7773972602739726	0.8832684824902723	0.7876712328767124	0.8949416342412452
122	0.8527918781725888	0.6511627906976745	0.6410256410256411	0.9727626459143968	0.7857142857142857	0.8988326848249028	0.7766323024054983	0.8793774319066148	0.7862068965517242	0.8871595330739299
123	0.8571428571428571	0.6511627906976745	0.6426735218508998	0.9727626459143968	0.78839590443686	0.8988326848249028	0.7793103448275862	0.8793774319066148	0.7889273356401384	0.8871595330739299
124	0.8638743455497382	0.6395348837209303	0.6443298969072165	0.9727626459143968	0.7938144329896907	0.8988326848249028	0.7820069204152249	0.8793774319066148	0.7881944444444444	0.8832684824902723
