	FPR0	TPR0	FPR1	TPR1	FPR2	TPR2	FPR3	TPR3	FPR4	TPR4
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0038910505836575	0.0387596899224806	0.0	0.0077821011673151	0.0	0.0116731517509727	0.0	0.0038910505836575	0.0	0.0077821011673151
2	0.0077821011673151	0.0697674418604651	0.0	0.0272373540856031	0.0	0.0311284046692607	0.0	0.0116731517509727	0.0	0.0233463035019455
3	0.0116731517509727	0.0813953488372093	0.0	0.0428015564202334	0.0	0.0544747081712062	0.0	0.0311284046692607	0.0	0.0272373540856031
4	0.0155642023346303	0.0968992248062015	0.0	0.1556420233463035	0.0	0.0739299610894941	0.0	0.046692607003891	0.0	0.0583657587548638
5	0.0155642023346303	0.1201550387596899	0.0	0.1634241245136186	0.0038910505836575	0.1011673151750972	0.0	0.0739299610894941	0.0	0.1050583657587548
6	0.0155642023346303	0.1356589147286821	0.0	0.1712062256809338	0.0077821011673151	0.1167315175097276	0.0038910505836575	0.0972762645914396	0.0	0.1089494163424124
7	0.0194552529182879	0.1434108527131783	0.003875968992248	0.1712062256809338	0.0077821011673151	0.1361867704280155	0.0038910505836575	0.1167315175097276	0.0	0.1167315175097276
8	0.0194552529182879	0.1550387596899224	0.003875968992248	0.2101167315175097	0.0077821011673151	0.1517509727626459	0.0038910505836575	0.1322957198443579	0.0038910505836575	0.1322957198443579
9	0.0233463035019455	0.1627906976744186	0.0077519379844961	0.2101167315175097	0.0077821011673151	0.159533073929961	0.0038910505836575	0.1517509727626459	0.0077821011673151	0.1361867704280155
10	0.0311284046692607	0.1782945736434108	0.0077519379844961	0.2568093385214007	0.0116731517509727	0.159533073929961	0.0038910505836575	0.159533073929961	0.0077821011673151	0.1634241245136186
11	0.0350194552529182	0.1976744186046511	0.0116279069767441	0.2568093385214007	0.0116731517509727	0.1867704280155642	0.0038910505836575	0.1712062256809338	0.0077821011673151	0.1712062256809338
12	0.0389105058365758	0.2131782945736434	0.0116279069767441	0.2723735408560311	0.0116731517509727	0.2023346303501945	0.0038910505836575	0.1750972762645914	0.0077821011673151	0.2023346303501945
13	0.0428015564202334	0.2480620155038759	0.0155038759689922	0.2723735408560311	0.0155642023346303	0.2295719844357976	0.0038910505836575	0.1867704280155642	0.0077821011673151	0.2140077821011673
14	0.046692607003891	0.2635658914728682	0.0155038759689922	0.2801556420233463	0.0155642023346303	0.2373540856031128	0.0038910505836575	0.1945525291828793	0.0116731517509727	0.2295719844357976
15	0.046692607003891	0.2984496124031007	0.0193798449612403	0.2801556420233463	0.0194552529182879	0.2373540856031128	0.0077821011673151	0.2062256809338521	0.0155642023346303	0.2295719844357976
16	0.046692607003891	0.3100775193798449	0.0193798449612403	0.357976653696498	0.0233463035019455	0.2412451361867704	0.0077821011673151	0.2140077821011673	0.0155642023346303	0.2373540856031128
17	0.0505836575875486	0.313953488372093	0.0271317829457364	0.357976653696498	0.0233463035019455	0.2723735408560311	0.0116731517509727	0.2178988326848249	0.0155642023346303	0.2412451361867704
18	0.0544747081712062	0.3333333333333333	0.0271317829457364	0.3696498054474708	0.0272373540856031	0.2762645914396887	0.0116731517509727	0.22568093385214	0.0155642023346303	0.2568093385214007
19	0.0544747081712062	0.3372093023255814	0.0310077519379844	0.3696498054474708	0.0272373540856031	0.2801556420233463	0.0116731517509727	0.2334630350194552	0.0155642023346303	0.2801556420233463
20	0.0544747081712062	0.3488372093023256	0.0310077519379844	0.3735408560311284	0.0272373540856031	0.2957198443579766	0.0116731517509727	0.2490272373540856	0.0194552529182879	0.2801556420233463
21	0.0583657587548638	0.3682170542635659	0.0348837209302325	0.3735408560311284	0.0272373540856031	0.2996108949416342	0.0155642023346303	0.2607003891050584	0.0194552529182879	0.2957198443579766
22	0.0622568093385214	0.3798449612403101	0.0348837209302325	0.3891050583657587	0.0272373540856031	0.311284046692607	0.0155642023346303	0.2801556420233463	0.0194552529182879	0.3035019455252918
23	0.0622568093385214	0.3875968992248062	0.0387596899224806	0.3891050583657587	0.0311284046692607	0.3190661478599221	0.0155642023346303	0.2918287937743191	0.0233463035019455	0.3190661478599221
24	0.0622568093385214	0.4069767441860465	0.0387596899224806	0.3929961089494163	0.0311284046692607	0.3346303501945525	0.0194552529182879	0.2996108949416342	0.0233463035019455	0.3307392996108949
25	0.0661478599221789	0.4263565891472868	0.0426356589147286	0.3929961089494163	0.0311284046692607	0.3385214007782101	0.0194552529182879	0.3073929961089494	0.0233463035019455	0.3385214007782101
26	0.0661478599221789	0.4302325581395348	0.0426356589147286	0.4357976653696498	0.0350194552529182	0.3463035019455253	0.0233463035019455	0.311284046692607	0.0233463035019455	0.3501945525291828
27	0.0661478599221789	0.4418604651162791	0.0465116279069767	0.4357976653696498	0.0389105058365758	0.3463035019455253	0.0233463035019455	0.3151750972762646	0.0233463035019455	0.3540856031128405
