precision,recall
0.49902912621359224,1.0
0.4980544747081712,0.9961089494163424
0.49902534113060426,0.9961089494163424
0.5,0.9961089494163424
0.5009784735812133,0.9961089494163424
0.5019607843137255,0.9961089494163424
0.5009823182711198,0.9922178988326849
0.5,0.9883268482490273
0.5009861932938856,0.9883268482490273
0.5019762845849802,0.9883268482490273
0.502970297029703,0.9883268482490273
0.503968253968254,0.9883268482490273
0.5049701789264414,0.9883268482490273
0.5039840637450199,0.9844357976653697
0.5049900199600799,0.9844357976653697
0.506,0.9844357976653697
0.5070140280561122,0.9844357976653697
0.5080321285140562,0.9844357976653697
0.5090543259557344,0.9844357976653697
0.5100806451612904,0.9844357976653697
0.5111111111111111,0.9844357976653697
0.5121457489878543,0.9844357976653697
0.513184584178499,0.9844357976653697
0.5142276422764228,0.9844357976653697
0.515274949083503,0.9844357976653697
0.5163265306122449,0.9844357976653697
0.5153374233128835,0.980544747081712
0.5163934426229508,0.980544747081712
0.5174537987679672,0.980544747081712
0.5185185185185185,0.980544747081712
0.5195876288659794,0.980544747081712
0.5206611570247934,0.980544747081712
0.5217391304347826,0.980544747081712
0.5228215767634855,0.980544747081712
0.5239085239085239,0.980544747081712
0.525,0.980544747081712
0.5260960334029228,0.980544747081712
0.5271966527196653,0.980544747081712
0.5283018867924528,0.980544747081712
0.5294117647058824,0.980544747081712
0.5305263157894737,0.980544747081712
0.5316455696202531,0.980544747081712
0.53276955602537,0.980544747081712
0.5338983050847458,0.980544747081712
0.535031847133758,0.980544747081712
0.5361702127659574,0.980544747081712
0.5373134328358209,0.980544747081712
0.5384615384615384,0.980544747081712
0.5396145610278372,0.980544747081712
0.5407725321888412,0.980544747081712
0.5419354838709678,0.980544747081712
0.5431034482758621,0.980544747081712
0.5421166306695464,0.9766536964980544
0.5432900432900433,0.9766536964980544
0.544468546637744,0.9766536964980544
0.5434782608695652,0.9727626459143969
0.5424836601307189,0.9688715953307393
0.5436681222707423,0.9688715953307393
0.5448577680525164,0.9688715953307393
0.5460526315789473,0.9688715953307393
0.5472527472527473,0.9688715953307393
0.5484581497797357,0.9688715953307393
0.5496688741721855,0.9688715953307393
0.5508849557522124,0.9688715953307393
0.5521064301552107,0.9688715953307393
0.5533333333333333,0.9688715953307393
0.5545657015590201,0.9688715953307393
0.5558035714285714,0.9688715953307393
0.5570469798657718,0.9688715953307393
0.5582959641255605,0.9688715953307393
0.5595505617977528,0.9688715953307393
0.5608108108108109,0.9688715953307393
0.5620767494356659,0.9688715953307393
0.5633484162895928,0.9688715953307393
0.564625850340136,0.9688715953307393
0.5636363636363636,0.9649805447470817
0.5649202733485194,0.9649805447470817
0.5639269406392694,0.9610894941634242
0.5652173913043478,0.9610894941634242
0.5665137614678899,0.9610894941634242
0.5678160919540229,0.9610894941634242
0.5691244239631337,0.9610894941634242
0.5704387990762124,0.9610894941634242
0.5717592592592593,0.9610894941634242
0.5730858468677494,0.9610894941634242
0.5744186046511628,0.9610894941634242
0.5757575757575758,0.9610894941634242
0.5747663551401869,0.9571984435797666
0.5761124121779859,0.9571984435797666
0.5774647887323944,0.9571984435797666
0.5788235294117647,0.9571984435797666
0.5801886792452831,0.9571984435797666
0.5815602836879432,0.9571984435797666
0.580568720379147,0.953307392996109
0.5819477434679335,0.953307392996109
0.5833333333333334,0.953307392996109
0.5823389021479713,0.9494163424124513
0.583732057416268,0.9494163424124513
0.5851318944844125,0.9494163424124513
0.5865384615384616,0.9494163424124513
0.5855421686746988,0.9455252918287937
0.5869565217391305,0.9455252918287937
0.585956416464891,0.9416342412451362
0.587378640776699,0.9416342412451362
0.5888077858880778,0.9416342412451362
0.5902439024390244,0.9416342412451362
0.5916870415647921,0.9416342412451362
0.5906862745098039,0.9377431906614786
0.5896805896805897,0.933852140077821
0.5886699507389163,0.9299610894941635
0.5901234567901235,0.9299610894941635
0.5915841584158416,0.9299610894941635
0.5905707196029777,0.9260700389105059
0.5920398009950248,0.9260700389105059
0.5910224438902744,0.9221789883268483
0.5925,0.9221789883268483
0.5939849624060151,0.9221789883268483
0.5954773869346733,0.9221789883268483
0.5969773299748111,0.9221789883268483
0.5984848484848485,0.9221789883268483
0.6,0.9221789883268483
0.6015228426395939,0.9221789883268483
0.6030534351145038,0.9221789883268483
0.6020408163265306,0.9182879377431906
0.6035805626598465,0.9182879377431906
0.6051282051282051,0.9182879377431906
0.6066838046272494,0.9182879377431906
0.6082474226804123,0.9182879377431906
0.6072351421188631,0.914396887159533
0.6088082901554405,0.914396887159533
0.6103896103896104,0.914396887159533
0.6119791666666666,0.914396887159533
0.6135770234986945,0.914396887159533
0.612565445026178,0.9105058365758755
0.6141732283464567,0.9105058365758755
0.6157894736842106,0.9105058365758755
0.6174142480211082,0.9105058365758755
0.6190476190476191,0.9105058365758755
0.6180371352785146,0.9066147859922179
0.6196808510638298,0.9066147859922179
0.6213333333333333,0.9066147859922179
0.6229946524064172,0.9066147859922179
0.6219839142091153,0.9027237354085603
0.6209677419354839,0.8988326848249028
0.6226415094339622,0.8988326848249028
0.6243243243243243,0.8988326848249028
0.6233062330623306,0.8949416342412452
0.6222826086956522,0.8910505836575876
0.6212534059945504,0.8871595330739299
0.6202185792349727,0.8832684824902723
0.6191780821917808,0.8793774319066148
0.6208791208791209,0.8793774319066148
0.6225895316804407,0.8793774319066148
0.6243093922651933,0.8793774319066148
0.6232686980609419,0.8754863813229572
0.625,0.8754863813229572
0.6267409470752089,0.8754863813229572
0.6284916201117319,0.8754863813229572
0.6302521008403361,0.8754863813229572
0.6320224719101124,0.8754863813229572
0.6338028169014085,0.8754863813229572
0.635593220338983,0.8754863813229572
0.6373937677053825,0.8754863813229572
0.6363636363636364,0.8715953307392996
0.6381766381766382,0.8715953307392996
0.64,0.8715953307392996
0.6418338108882522,0.8715953307392996
0.6436781609195402,0.8715953307392996
0.6426512968299711,0.867704280155642
0.6445086705202312,0.867704280155642
0.6434782608695652,0.8638132295719845
0.6424418604651163,0.8599221789883269
0.6443148688046647,0.8599221789883269
0.6461988304093568,0.8599221789883269
0.6480938416422287,0.8599221789883269
0.6470588235294118,0.8560311284046692
0.6489675516224189,0.8560311284046692
0.650887573964497,0.8560311284046692
0.6498516320474778,0.8521400778210116
0.6517857142857143,0.8521400778210116
0.6537313432835821,0.8521400778210116
0.655688622754491,0.8521400778210116
0.6576576576576577,0.8521400778210116
0.6596385542168675,0.8521400778210116
0.6616314199395771,0.8521400778210116
0.6636363636363637,0.8521400778210116
0.662613981762918,0.8482490272373541
0.6646341463414634,0.8482490272373541
0.6636085626911316,0.8443579766536965
0.6625766871165644,0.8404669260700389
0.6615384615384615,0.8365758754863813
0.6604938271604939,0.8326848249027238
0.6594427244582043,0.8287937743190662
0.6583850931677019,0.8249027237354085
0.660436137071651,0.8249027237354085
0.6625,0.8249027237354085
0.6614420062695925,0.8210116731517509
