fpr,tpr
0.0,0.0
0.0,0.0038910505836575876
0.0,0.05058365758754864
0.0038910505836575876,0.05058365758754864
0.0038910505836575876,0.08949416342412451
0.007782101167315175,0.08949416342412451
0.007782101167315175,0.12062256809338522
0.011673151750972763,0.12062256809338522
0.011673151750972763,0.14785992217898833
0.01556420233463035,0.14785992217898833
0.01556420233463035,0.17898832684824903
0.019455252918287938,0.17898832684824903
0.019455252918287938,0.2490272373540856
0.023346303501945526,0.2490272373540856
0.023346303501945526,0.26848249027237353
0.027237354085603113,0.26848249027237353
0.027237354085603113,0.2840466926070039
0.0311284046692607,0.2840466926070039
0.0311284046692607,0.3346303501945525
0.03501945525291829,0.3346303501945525
0.03501945525291829,0.35797665369649806
0.038910505836575876,0.35797665369649806
0.038910505836575876,0.3852140077821012
0.042801556420233464,0.3852140077821012
0.042801556420233464,0.41245136186770426
0.04669260700389105,0.41245136186770426
0.04669260700389105,0.4669260700389105
0.054474708171206226,0.4669260700389105
0.054474708171206226,0.5019455252918288
0.058365758754863814,0.5019455252918288
0.058365758754863814,0.5058365758754864
0.0622568093385214,0.5058365758754864
0.0622568093385214,0.5603112840466926
0.06614785992217899,0.5603112840466926
0.06614785992217899,0.5836575875486382
0.07392996108949416,0.5836575875486382
0.07392996108949416,0.603112840466926
0.08171206225680934,0.603112840466926
0.08171206225680934,0.6303501945525292
0.08560311284046693,0.6303501945525292
0.08560311284046693,0.6381322957198443
0.08949416342412451,0.6381322957198443
0.08949416342412451,0.642023346303502
0.09727626459143969,0.642023346303502
0.09727626459143969,0.669260700389105
0.10116731517509728,0.669260700389105
0.10116731517509728,0.688715953307393
0.10505836575875487,0.688715953307393
0.10505836575875487,0.6926070038910506
0.10894941634241245,0.6926070038910506
0.10894941634241245,0.6964980544747081
0.1245136186770428,0.6964980544747081
0.1245136186770428,0.7042801556420234
0.12840466926070038,0.7042801556420234
0.12840466926070038,0.7276264591439688
0.13229571984435798,0.7276264591439688
0.13229571984435798,0.7315175097276264
0.13618677042801555,0.7315175097276264
0.13618677042801555,0.754863813229572
0.14007782101167315,0.754863813229572
0.14007782101167315,0.7626459143968871
0.14396887159533073,0.7626459143968871
0.14396887159533073,0.7665369649805448
0.14785992217898833,0.7665369649805448
0.14785992217898833,0.7937743190661478
0.1517509727626459,0.7937743190661478
0.1517509727626459,0.7976653696498055
0.15953307392996108,0.7976653696498055
0.15953307392996108,0.8054474708171206
0.17898832684824903,0.8054474708171206
0.17898832684824903,0.8132295719844358
0.1828793774319066,0.8132295719844358
0.1828793774319066,0.8171206225680934
0.20233463035019456,0.8171206225680934
0.20233463035019456,0.8287937743190662
0.2140077821011673,0.8287937743190662
0.2140077821011673,0.8365758754863813
0.22178988326848248,0.8365758754863813
0.22178988326848248,0.8443579766536965
0.22957198443579765,0.8443579766536965
0.22957198443579765,0.8521400778210116
0.23735408560311283,0.8521400778210116
0.23735408560311283,0.8638132295719845
0.245136186770428,0.8638132295719845
0.245136186770428,0.867704280155642
0.2490272373540856,0.867704280155642
0.2490272373540856,0.8715953307392996
0.25680933852140075,0.8715953307392996
0.25680933852140075,0.8754863813229572
0.2607003891050584,0.8754863813229572
0.2607003891050584,0.8910505836575876
0.26459143968871596,0.8910505836575876
0.26459143968871596,0.8988326848249028
0.2723735408560311,0.8988326848249028
0.2723735408560311,0.9066147859922179
0.2801556420233463,0.9066147859922179
0.2801556420233463,0.9105058365758755
0.28793774319066145,0.9105058365758755
0.28793774319066145,0.9182879377431906
0.29571984435797666,0.9182879377431906
0.29571984435797666,0.9221789883268483
0.30739299610894943,0.9221789883268483
0.30739299610894943,0.9260700389105059
0.32684824902723736,0.9260700389105059
0.32684824902723736,0.9299610894941635
0.33852140077821014,0.9299610894941635
0.33852140077821014,0.9377431906614786
0.35019455252918286,0.9377431906614786
0.35019455252918286,0.953307392996109
0.35797665369649806,0.953307392996109
0.35797665369649806,0.9571984435797666
0.36186770428015563,0.9571984435797666
0.36186770428015563,0.9610894941634242
0.3735408560311284,0.9610894941634242
0.3735408560311284,0.9649805447470817
0.377431906614786,0.9649805447470817
0.377431906614786,0.9727626459143969
0.3852140077821012,0.9727626459143969
0.3852140077821012,0.9766536964980544
0.45136186770428016,0.9766536964980544
0.45136186770428016,0.980544747081712
0.4785992217898833,0.980544747081712
0.4785992217898833,0.9844357976653697
0.48638132295719844,0.9844357976653697
0.48638132295719844,0.9883268482490273
0.4980544747081712,0.9883268482490273
0.4980544747081712,0.9922178988326849
0.5875486381322957,0.9922178988326849
0.5875486381322957,0.9961089494163424
0.9027237354085603,0.9961089494163424
0.9027237354085603,1.0
1.0,1.0
