fpr,tpr
0.0,0.0
0.0,0.0038910505836575876
0.0,0.10116731517509728
0.003875968992248062,0.10116731517509728
0.003875968992248062,0.10894941634241245
0.007751937984496124,0.10894941634241245
0.007751937984496124,0.1556420233463035
0.011627906976744186,0.1556420233463035
0.011627906976744186,0.2178988326848249
0.01937984496124031,0.2178988326848249
0.01937984496124031,0.23735408560311283
0.023255813953488372,0.23735408560311283
0.023255813953488372,0.2607003891050584
0.027131782945736434,0.2607003891050584
0.027131782945736434,0.28793774319066145
0.031007751937984496,0.28793774319066145
0.031007751937984496,0.2918287937743191
0.04263565891472868,0.2918287937743191
0.04263565891472868,0.29571984435797666
0.050387596899224806,0.29571984435797666
0.050387596899224806,0.38910505836575876
0.05426356589147287,0.38910505836575876
0.05426356589147287,0.42412451361867703
0.05813953488372093,0.42412451361867703
0.05813953488372093,0.43190661478599224
0.06201550387596899,0.43190661478599224
0.06201550387596899,0.45136186770428016
0.06589147286821706,0.45136186770428016
0.06589147286821706,0.4785992217898833
0.06976744186046512,0.4785992217898833
0.06976744186046512,0.48249027237354086
0.07751937984496124,0.48249027237354086
0.07751937984496124,0.490272373540856
0.08527131782945736,0.490272373540856
0.08527131782945736,0.5097276264591439
0.09689922480620156,0.5097276264591439
0.09689922480620156,0.5719844357976653
0.10465116279069768,0.5719844357976653
0.10465116279069768,0.5758754863813229
0.10852713178294573,0.5758754863813229
0.10852713178294573,0.622568093385214
0.1124031007751938,0.622568093385214
0.1124031007751938,0.6264591439688716
0.11627906976744186,0.6264591439688716
0.11627906976744186,0.6342412451361867
0.12015503875968993,0.6342412451361867
0.12015503875968993,0.642023346303502
0.12403100775193798,0.642023346303502
0.12403100775193798,0.6498054474708171
0.12790697674418605,0.6498054474708171
0.12790697674418605,0.6614785992217899
0.13953488372093023,0.6614785992217899
0.13953488372093023,0.669260700389105
0.1434108527131783,0.669260700389105
0.1434108527131783,0.6770428015564203
0.14728682170542637,0.6770428015564203
0.14728682170542637,0.6809338521400778
0.1511627906976744,0.6809338521400778
0.1511627906976744,0.6848249027237354
0.15503875968992248,0.6848249027237354
0.15503875968992248,0.6926070038910506
0.15891472868217055,0.6926070038910506
0.15891472868217055,0.6964980544747081
0.17054263565891473,0.6964980544747081
0.17054263565891473,0.7159533073929961
0.17829457364341086,0.7159533073929961
0.17829457364341086,0.7315175097276264
0.1821705426356589,0.7315175097276264
0.1821705426356589,0.7392996108949417
0.19767441860465115,0.7392996108949417
0.19767441860465115,0.7431906614785992
0.2054263565891473,0.7431906614785992
0.2054263565891473,0.754863813229572
0.20930232558139536,0.754863813229572
0.20930232558139536,0.7587548638132295
0.2131782945736434,0.7587548638132295
0.2131782945736434,0.7626459143968871
0.21705426356589147,0.7626459143968871
0.21705426356589147,0.7665369649805448
0.22093023255813954,0.7665369649805448
0.22093023255813954,0.7859922178988327
0.22868217054263565,0.7859922178988327
0.22868217054263565,0.7937743190661478
0.24806201550387597,0.7937743190661478
0.24806201550387597,0.8287937743190662
0.2596899224806202,0.8287937743190662
0.2596899224806202,0.8326848249027238
0.26744186046511625,0.8326848249027238
0.26744186046511625,0.8365758754863813
0.2713178294573643,0.8365758754863813
0.2713178294573643,0.8404669260700389
0.2868217054263566,0.8404669260700389
0.2868217054263566,0.8443579766536965
0.3023255813953488,0.8443579766536965
0.3023255813953488,0.8482490272373541
0.3062015503875969,0.8482490272373541
0.3062015503875969,0.8599221789883269
0.31007751937984496,0.8599221789883269
0.31007751937984496,0.8715953307392996
0.32170542635658916,0.8715953307392996
0.32170542635658916,0.8754863813229572
0.32945736434108525,0.8754863813229572
0.32945736434108525,0.8871595330739299
0.3372093023255814,0.8871595330739299
0.3372093023255814,0.8949416342412452
0.3488372093023256,0.8949416342412452
0.3488372093023256,0.9105058365758755
0.375968992248062,0.9105058365758755
0.375968992248062,0.914396887159533
0.3798449612403101,0.914396887159533
0.3798449612403101,0.9182879377431906
0.3875968992248062,0.9182879377431906
0.3875968992248062,0.9221789883268483
0.3953488372093023,0.9221789883268483
0.3953488372093023,0.9299610894941635
0.40310077519379844,0.9299610894941635
0.40310077519379844,0.933852140077821
0.41472868217054265,0.933852140077821
0.41472868217054265,0.9377431906614786
0.43023255813953487,0.9377431906614786
0.43023255813953487,0.9416342412451362
0.4496124031007752,0.9416342412451362
0.4496124031007752,0.9455252918287937
0.4728682170542636,0.9455252918287937
0.4728682170542636,0.9494163424124513
0.4806201550387597,0.9494163424124513
0.4806201550387597,0.953307392996109
0.49612403100775193,0.953307392996109
0.49612403100775193,0.9571984435797666
0.5,0.9571984435797666
0.5,0.9610894941634242
0.5658914728682171,0.9610894941634242
0.5658914728682171,0.9649805447470817
0.5697674418604651,0.9649805447470817
0.5697674418604651,0.9688715953307393
0.5775193798449613,0.9688715953307393
0.5775193798449613,0.9727626459143969
0.6085271317829457,0.9727626459143969
0.6085271317829457,0.9766536964980544
0.6162790697674418,0.9766536964980544
0.6162790697674418,0.980544747081712
0.6821705426356589,0.980544747081712
0.6821705426356589,0.9844357976653697
0.7248062015503876,0.9844357976653697
0.7248062015503876,0.9883268482490273
0.7364341085271318,0.9883268482490273
0.7364341085271318,0.9922178988326849
0.7558139534883721,0.9922178988326849
0.7558139534883721,0.9961089494163424
0.9961240310077519,0.9961089494163424
0.9961240310077519,1.0
1.0,1.0
